Id	PosX	PosY	PosZ	ParamADescribe	ParamA	ParamBDescribe	ParamB	ParamCDescribe	ParamC	ParamDDescribe	ParamD	ParamEDescribe	ParamE	ClusterId
71321	114.08	162.59	120.23	朝向	1.21	无	0	无	0	无	0	无	0	-1
71322	115.51	162.59	117.7	朝向	-1.89	无	0	无	0	无	0	无	0	-1
71323	115.39	162.59	113.04	朝向	-4.37	无	0	无	0	无	0	无	0	-1
71324	145.63	153.07	91.19	朝向	-1.56	无	0	无	0	无	0	无	0	-1
71325	147.5	153.07	88.54	朝向	-1.56	无	0	无	0	无	0	无	0	-1
71326	145.72	153.07	86.21	朝向	1.35	无	0	无	0	无	0	无	0	-1
71327	147.67	153.07	84.43	朝向	-1.56	无	0	无	0	无	0	无	0	-1
71328	146.53	153.07	80.67	朝向	-4.63	无	0	无	0	无	0	无	0	-1
71329	74.69	168	92.13	朝向	-1.56	无	0	无	0	无	0	无	0	-1
71330	68.39	168	82.37	朝向	0.94	无	0	无	0	无	0	无	0	-1
71331	83.17	168	81.64	朝向	-3.95	无	0	无	0	无	0	无	0	-1
71332	86.88	168	90.16	朝向	-1.09	无	0	无	0	无	0	无	0	-1
71333	83.13	172.47	143.7	朝向	-4.71	无	0	无	0	无	0	无	0	-1
71334	85.01	172.47	126.89	朝向	-3.28	无	0	无	0	无	0	无	0	-1
71335	74.82	172.47	125.64	朝向	-1.99	无	0	无	0	无	0	无	0	-1
71336	85.55	172.47	140.64	朝向	0	无	0	无	0	无	0	无	0	-1
71337	74.86	172.47	135.51	朝向	0	无	0	无	0	无	0	无	0	-1
71338	119.32	177.61	138.23	朝向	-3.13	无	0	无	0	无	0	无	0	-1
71339	114.72	177.61	142.34	朝向	0.95	无	0	无	0	无	0	无	0	-1
71340	111.06	177.61	136.54	朝向	-4.47	无	0	无	0	无	0	无	0	-1
71341	107.07	177.61	145.25	朝向	0.02	无	0	无	0	无	0	无	0	-1
71342	121.84	177.61	145.56	朝向	-3.13	无	0	无	0	无	0	无	0	-1
71343	120.79	177.46	153.88	朝向	0	无	0	无	0	无	0	无	0	-1
71344	127.15	177.46	159.3	朝向	0	无	0	无	0	无	0	无	0	-1
71345	126.93	177.46	170.09	朝向	-3.26	无	0	无	0	无	0	无	0	-1
71346	105.88	177.46	162.43	朝向	0	无	0	无	0	无	0	无	0	-1
71347	106.95	177.46	169.37	朝向	-0.19	无	0	无	0	无	0	无	0	-1
71348	101.31	177.46	150.92	朝向	0.34	无	0	无	0	无	0	无	0	-1
71349	115.01	177.46	170.81	朝向	-1.55	无	0	无	0	无	0	无	0	-1
71350	129.79	177.46	165.3	朝向	-2.27	无	0	无	0	无	0	无	0	-1
71351	111.07	177.46	160.2	朝向	0.6	无	0	无	0	无	0	无	0	-1
71352	120.79	177.46	153.88	朝向	0	无	0	无	0	无	0	无	0	-1
71353	134.4	158.51	121.2	朝向	0	无	0	无	0	无	0	无	0	-1
71354	129.9	158.51	129.58	朝向	0	无	0	无	0	无	0	无	0	-1
71355	158.16	158.51	133.87	朝向	1.13	无	0	无	0	无	0	无	0	-1
71356	164.43	158.51	109.04	朝向	-3.75	无	0	无	0	无	0	无	0	-1
71357	163.79	158.51	96.58	朝向	1.57	无	0	无	0	无	0	无	0	-1
71358	139.71	158.51	104.27	朝向	-0.8	无	0	无	0	无	0	无	0	-1
71359	138.32	158.51	142.46	朝向	0	无	0	无	0	无	0	无	0	-1
71360	130.54	168.06	100.36	朝向	-2.3	无	0	无	0	无	0	无	0	-1
71361	122.3	168.05	93.44	朝向	0.94	无	0	无	0	无	0	无	0	-1
71362	119.9	168.08	104.39	朝向	0	无	0	无	0	无	0	无	0	-1
71363	117.51	173.22	210.87	朝向	-0.66	无	0	无	0	无	0	无	0	-1
71364	104.98	173.22	209.01	朝向	0	无	0	无	0	无	0	无	0	-1
71365	127.19	173.22	207.12	朝向	-2.2	无	0	无	0	无	0	无	0	-1
71366	60.1	164.91	176.06	朝向	0	无	0	无	0	无	0	无	0	-1
71367	73	164.91	169.53	朝向	1.27	无	0	无	0	无	0	无	0	-1
71368	51.86	164.91	166.61	朝向	-0.8	无	0	无	0	无	0	无	0	-1
71369	52.97	165.71	180.29	朝向	0	无	0	无	0	无	0	无	0	-1
71370	44.36	164.91	190.5	朝向	-0.59	无	0	无	0	无	0	无	0	-1
71371	58.28	164.91	192.5	朝向	-0.88	无	0	无	0	无	0	无	0	-1
71484	319.01	301.89	141.81	朝向	-1.03	无	0	无	0	无	0	无	0	-1
71485	277.5	309.07	276	朝向	-1.03	无	0	无	0	无	0	无	0	-1
71486	108.69	332.49	239.5	朝向	-1.03	无	0	无	0	无	0	无	0	-1
71487	321.93	304.06	196.12	朝向	-1.03	无	0	无	0	无	0	无	0	-1
71488	74.56	355.49	332.49	朝向	-1.03	无	0	无	0	无	0	无	0	-1
71489	217.08	320.02	181.43	朝向	-2.51	无	0	无	0	无	0	无	0	-1
71490	187	319.05	39.4	朝向	-3.11	无	0	无	0	无	0	无	0	-1
71491	53.53	322.04	100.1	朝向	-1.03	无	0	无	0	无	0	无	0	-1
71492	252.47	298.59	175.04	朝向	-0.1	无	0	无	0	无	0	无	0	-1
71493	197.5	298.48	279.17	朝向	-0.1	无	0	无	0	无	0	无	0	-1
71494	119.88	299.84	235.99	朝向	-0.1	无	0	无	0	无	0	无	0	-1
71495	207.81	298.67	163.29	朝向	-0.1	无	0	无	0	无	0	无	0	-1
71496	91.54	299.06	332.34	朝向	-0.1	无	0	无	0	无	0	无	0	-1
71497	195.16	299.47	228.92	朝向	-0.1	无	0	无	0	无	0	无	0	-1
71498	96	299.05	262.85	朝向	-0.1	无	0	无	0	无	0	无	0	-1
71499	86.63	299.51	88.55	朝向	-0.1	无	0	无	0	无	0	无	0	-1
71500	158.76	320.17	284.82	朝向	-0.1	无	0	无	0	无	0	无	0	-1
71501	135.55	311.27	269.05	朝向	-0.93	无	0	无	0	无	0	无	0	-1
71502	192.2	325.25	304.2	朝向	0.35	无	0	无	0	无	0	无	0	-1
71503	258.84	303.05	225.3	朝向	0.35	无	0	无	0	无	0	无	0	-1
71504	145.6	300.25	215.2	朝向	0.35	无	0	无	0	无	0	无	0	-1
71505	146.87	299.06	97.71	朝向	0.35	无	0	无	0	无	0	无	0	-1
71506	199.33	299.96	117.46	朝向	0.35	无	0	无	0	无	0	无	0	-1
71507	230.3	298.22	95.7	朝向	0.35	无	0	无	0	无	0	无	0	-1
71508	220.74	305.08	222.14	朝向	-2.56	无	0	无	0	无	0	无	0	-1
71509	318.14	317.06	268.93	朝向	-1.03	无	0	无	0	无	0	无	0	-1
71510	88.5	315.12	211.9	朝向	-2.4	无	0	无	0	无	0	无	0	-1
71511	233.7	305.29	260.4	朝向	-2.4	无	0	无	0	无	0	无	0	-1
71512	162	311.14	153.4	朝向	1.52	无	0	无	0	无	0	无	0	-1
71513	290	332.05	167.3	朝向	-0.92	无	0	无	0	无	0	无	0	-1
71514	362.8	330.15	201	朝向	-3.12	无	0	无	0	无	0	无	0	-1
71515	341.13	312.02	338	朝向	0.11	无	0	无	0	无	0	无	0	-1
71516	170.89	300.09	236.36	朝向	-0.91	无	0	无	0	无	0	无	0	-1
71517	128.7	300.19	257.2	朝向	-4.26	无	0	无	0	无	0	无	0	-1
71518	260.24	300.2	250.93	朝向	-2.29	无	0	无	0	无	0	无	0	-1
71519	330.9	301.46	271.4	朝向	0	无	0	无	0	无	0	无	0	-1
71520	180.29	300.07	213.92	朝向	0	无	0	无	0	无	0	无	0	-1
71521	250.4	300.01	275.7	朝向	-2.15	无	0	无	0	无	0	无	0	-1
71522	308.1	292.81	174.7	朝向	-3.14	无	0	无	0	无	0	无	0	-1
71523	169.71	298.44	298.39	朝向	1.21	无	0	无	0	无	0	无	0	-1
71524	58.61	305.4	157.36	朝向	-4.26	无	0	无	0	无	0	无	0	-1
71525	171.1	307.74	91.2	朝向	-3.14	无	0	无	0	无	0	无	0	-1
71526	108.7	300.63	171.54	朝向	-3.63	无	0	无	0	无	0	无	0	-1
71527	262.08	306.28	260.4	朝向	-3.44	无	0	无	0	无	0	无	0	-1
71528	123.98	300.5	117.8	朝向	-4.56	无	0	无	0	无	0	无	0	-1
71529	324.5	306.05	80	朝向	0.25	无	0	无	0	无	0	无	0	-1
71530	226.53	300.49	192.66	朝向	-1.87	无	0	无	0	无	0	无	0	-1
71531	300.9	313.02	175.6	朝向	-1.01	无	0	无	0	无	0	无	0	-1
71532	301.94	309.06	276	朝向	-3.63	无	0	无	0	无	0	无	0	-1
71533	58.04	320.04	82.13	朝向	-3.44	无	0	无	0	无	0	无	0	-1
71534	284.8	298.48	176.25	朝向	-4.56	无	0	无	0	无	0	无	0	-1
71535	80.26	298.86	312.35	朝向	0.25	无	0	无	0	无	0	无	0	-1
71536	128.99	299.06	120.09	朝向	-1.87	无	0	无	0	无	0	无	0	-1
71537	208.08	300.61	72	朝向	-1.01	无	0	无	0	无	0	无	0	-1
71538	295.67	316.05	271.99	朝向	1.57	无	0	无	0	无	0	无	0	-1
71539	265.82	332.05	141.46	朝向	-2.4	无	0	无	0	无	0	无	0	-1
71540	245.12	300.47	230.85	朝向	-1.53	无	0	无	0	无	0	无	0	-1
71541	169.71	300	339	朝向	0	无	0	无	0	无	0	无	0	-1
71542	75.75	306.97	198.61	朝向	-0.1	无	0	无	0	无	0	无	0	-1
71543	291.42	301.27	243.82	朝向	-0.1	无	0	无	0	无	0	无	0	-1
71544	123.1	300.06	291.5	朝向	-0.1	无	0	无	0	无	0	无	0	-1
71545	207.81	299.05	163.29	朝向	-0.1	无	0	无	0	无	0	无	0	-1
71546	121.18	299.79	355.25	朝向	-0.1	无	0	无	0	无	0	无	0	-1
71547	158.85	301.09	294	朝向	-0.1	无	0	无	0	无	0	无	0	-1
71548	66.57	306.34	186.04	朝向	-0.1	无	0	无	0	无	0	无	0	-1
71549	107.62	301.05	69.22	朝向	-0.1	无	0	无	0	无	0	无	0	-1
71550	120.91	301.05	83.65	朝向	-0.1	无	0	无	0	无	0	无	0	-1
71551	109.25	301.05	101	朝向	-0.1	无	0	无	0	无	0	无	0	-1
71552	164.32	301	114.02	朝向	-0.1	无	0	无	0	无	0	无	0	-1
71553	345.72	301.08	84.96	朝向	-0.1	无	0	无	0	无	0	无	0	-1
71554	312.08	299.39	65.28	朝向	-0.1	无	0	无	0	无	0	无	0	-1
71555	236.42	301.05	221.76	朝向	-0.1	无	0	无	0	无	0	无	0	-1
71556	166.61	320.32	273.55	朝向	-0.1	无	0	无	0	无	0	无	0	-1
71557	141.9	305.52	249.4	朝向	-0.93	无	0	无	0	无	0	无	0	-1
71558	192.2	325.3	304.2	朝向	0.35	无	0	无	0	无	0	无	0	-1
71559	258.84	303.05	225.3	朝向	0.35	无	0	无	0	无	0	无	0	-1
71560	167.97	301.1	206.24	朝向	0.35	无	0	无	0	无	0	无	0	-1
71561	149.6	299.48	171.2	朝向	0.35	无	0	无	0	无	0	无	0	-1
71562	170.3	297.56	102.8	朝向	0.35	无	0	无	0	无	0	无	0	-1
71563	219.4	297.58	88.3	朝向	0.35	无	0	无	0	无	0	无	0	-1
71564	213.19	302.06	25.3	朝向	0.35	无	0	无	0	无	0	无	0	-1
71565	127.46	300.07	144.02	朝向	0.35	无	0	无	0	无	0	无	0	-1
71566	135.9	300.04	109.92	朝向	0.35	无	0	无	0	无	0	无	0	-1
71567	211.64	303.05	197.22	朝向	0.35	无	0	无	0	无	0	无	0	-1
71568	263.53	305.06	169.17	朝向	0.35	无	0	无	0	无	0	无	0	-1
71569	285.41	303.04	254.36	朝向	0.35	无	0	无	0	无	0	无	0	-1
71570	111	329.6	55	朝向	-1.03	无	0	无	0	无	0	无	0	-1
71571	202	327.17	21	朝向	-1.03	无	0	无	0	无	0	无	0	-1
71572	284	325.8	88	朝向	-1.03	无	0	无	0	无	0	无	0	-1
71573	365	324.74	191	朝向	-1.03	无	0	无	0	无	0	无	0	-1
71574	297	325	293	朝向	-1.03	无	0	无	0	无	0	无	0	-1
71575	244	327	358	朝向	-2.51	无	0	无	0	无	0	无	0	-1
71576	78	325.5	345	朝向	-3.11	无	0	无	0	无	0	无	0	-1
71577	139	303	259	朝向	-1.03	无	0	无	0	无	0	无	0	-1
71578	187	303	215	朝向	-1.53	无	0	无	0	无	0	无	0	-1
71579	143	303	158	朝向	0	无	0	无	0	无	0	无	0	-1
71580	271	304	151	朝向	-1.03	无	0	无	0	无	0	无	0	-1
71581	138	308	175	朝向	-1.03	无	0	无	0	无	0	无	0	-1
71582	206	306	255	朝向	-1.03	无	0	无	0	无	0	无	0	-1
71583	113	304	288	朝向	-1.03	无	0	无	0	无	0	无	0	-1
71584	206	302	227	朝向	-1.03	无	0	无	0	无	0	无	0	-1
71585	298	305	219	朝向	-2.51	无	0	无	0	无	0	无	0	-1
71586	281	311	273	朝向	-3.11	无	0	无	0	无	0	无	0	-1
71587	155	310	95	朝向	-1.03	无	0	无	0	无	0	无	0	-1
71588	200	305	134	朝向	-1.53	无	0	无	0	无	0	无	0	-1
71589	233	303	214	朝向	0	无	0	无	0	无	0	无	0	-1
80006	326.8923	374.17	224.0619	朝向	2.34	无	0	无	0	无	0	无	0	-1
80007	198.6328	391	156.6607	朝向	3.14	无	0	无	0	无	0	无	0	-1
80008	198.6328	391	156.6607	朝向	3.14	无	0	无	0	无	0	无	0	-1
80009	198.6328	391	156.6607	朝向	3.14	无	0	无	0	无	0	无	0	-1
80010	198.6328	391	156.6607	朝向	3.14	无	0	无	0	无	0	无	0	-1
80011	198.6328	391	156.6607	朝向	3.14	无	0	无	0	无	0	无	0	-1
80012	198.6328	391	156.6607	朝向	3.14	无	0	无	0	无	0	无	0	-1
80013	169.1711	391.23	97.87067	朝向	3.1	无	0	无	0	无	0	无	0	-1
80014	169.1711	391.23	97.87067	朝向	3.1	无	0	无	0	无	0	无	0	-1
80015	169.1711	391.23	97.87067	朝向	3.1	无	0	无	0	无	0	无	0	-1
80016	169.1711	391.23	97.87067	朝向	3.1	无	0	无	0	无	0	无	0	-1
80017	169.1711	391.23	97.87067	朝向	3.1	无	0	无	0	无	0	无	0	-1
80018	169.1711	391.23	97.87067	朝向	3.1	无	0	无	0	无	0	无	0	-1
80019	123.23	304.82	310.51	朝向	2.4	无	0	无	0	无	0	无	0	-1
80020	393.2672	359.97	234.2866	朝向	-2.66	无	0	无	0	无	0	无	0	-1
80021	169.1711	391	97.87067	朝向	-1.57	无	0	无	0	无	0	无	0	-1
80022	195.052	391	167.6772	朝向	3.12	无	0	无	0	无	0	无	0	-1
80023	200	391	167.6772	朝向	-1.48	无	0	无	0	无	0	无	0	-1
80024	68.52774	345.19	198.1832	朝向	-1.5	无	0	无	0	无	0	无	0	-1
80025	68.48	345.13	177.79	朝向	1.5	无	0	无	0	无	0	无	0	-1
80026	69.93	345.13	177.79	朝向	1.5	无	0	无	0	无	0	无	0	-1
80027	69.88	345.1	191.6363	朝向	1.5	无	0	无	0	无	0	无	0	-1
80028	67.89	345.2	191.75	朝向	1.5	无	0	无	0	无	0	无	0	-1
80029	335.1014	371.03	214.3146	朝向	2.84	无	0	无	0	无	0	无	0	-1
80030	369.78	361.06	249.93	朝向	0.68	无	0	无	0	无	0	无	0	-1
80031	119.17	304.84	309.67	朝向	2.4	无	0	无	0	无	0	无	0	-1
80032	119.17	304.84	309.67	朝向	2.4	无	0	无	0	无	0	无	0	-1
80033	197.2442	391.68	100.5701	朝向	3.1	无	0	无	0	无	0	无	0	-1
80034	76.05266	333.36	44.4786	朝向	3.38	无	0	无	0	无	0	无	0	-1
80035	76.05266	333.36	44.4786	朝向	3.38	无	0	无	0	无	0	无	0	-1
80036	68.24	338.01	67.17	朝向	1.5	无	0	无	0	无	0	无	0	-1
80037	68.42429	344.03	133.84	朝向	1.5	无	0	无	0	无	0	无	0	-1
80038	68.42429	344.03	133.84	朝向	1.5	无	0	无	0	无	0	无	0	-1
80039	69.41199	344.06	147.08	朝向	1.5	无	0	无	0	无	0	无	0	-1
80040	69.41199	344.06	147.08	朝向	1.5	无	0	无	0	无	0	无	0	-1
80041	69.41199	344.06	147.08	朝向	1.5	无	0	无	0	无	0	无	0	-1
80042	68.51575	344.77	165.13	朝向	1.5	无	0	无	0	无	0	无	0	-1
80043	68.51575	344.77	176.53	朝向	1.5	无	0	无	0	无	0	无	0	-1
80044	68.51575	344.77	176.53	朝向	1.5	无	0	无	0	无	0	无	0	-1
80045	68.51575	344.77	176.53	朝向	1.5	无	0	无	0	无	0	无	0	-1
80046	68.17	345.16	175.28	朝向	1.5	无	0	无	0	无	0	无	0	-1
80047	68.17	345.16	175.28	朝向	1.5	无	0	无	0	无	0	无	0	-1
80048	68.24	338.01	67.17	朝向	1.5	无	0	无	0	无	0	无	0	-1
80049	131.19	307.1033	278.63	朝向	1.57	无	0	无	0	无	0	无	0	-1
80050	128.43	327.77	65.06	朝向	1.5	半径	3	无	0	无	0	无	0	-1
80051	121.31	328.52	53.36	朝向	1.5	半径	3	无	0	无	0	无	0	-1
80052	123.95	329.11	48.67	朝向	1.5	半径	1	无	0	无	0	无	0	-1
80053	110.83	328.85	45.64	朝向	1.5	半径	3	无	0	无	0	无	0	-1
80054	67.52	334.28	43.32	朝向	4.58	半径	0	无	0	无	0	无	0	-1
80055	69.03	338.26	69.5	朝向	1.5	半径	0	无	0	无	0	无	0	-1
80056	71.48	334.46	38.06	朝向	4.58	半径	0	无	0	无	0	无	0	-1
80057	60.94	335.81	55.91	朝向	4.58	半径	4	无	0	无	0	无	0	-1
80058	64.49834	347.303	118.448	朝向	1.45	半径	0	无	0	无	0	无	0	-1
80059	65.18	347.7	119.67	朝向	4.56	半径	0	无	0	无	0	无	0	-1
80060	51.8	336.13	62.1	朝向	4.58	半径	0	无	0	无	0	无	0	-1
80061	48.71	340.18	67.39	朝向	4.58	半径	0	无	0	无	0	无	0	-1
80062	49.065	342.393	69.11	朝向	4.58	半径	0	无	0	无	0	无	0	-1
80063	61.76	345.8	77.34	朝向	4.58	半径	1	无	0	无	0	无	0	-1
80064	62.53	351.19	83.38	朝向	4.58	半径	0	无	0	无	0	无	0	-1
80065	62.22	349.88	94.75	朝向	4.58	半径	0	无	0	无	0	无	0	-1
80066	62.89	350.63	100.17	朝向	4.58	半径	0	无	0	无	0	无	0	-1
80067	68.77	344.21	140.7	朝向	4.58	半径	0	无	0	无	0	无	0	-1
80068	68.6	345.19	200.27	朝向	-1.5	无	0	无	0	无	0	无	0	-1
80069	68.6	345.18	201.942	朝向	1.5	无	0	无	0	无	0	无	0	-1
80070	69.88	345.1	181.4102	朝向	1.5	无	0	无	0	无	0	无	0	-1
80071	70.4	345.13	176.4	朝向	1.5	无	0	无	0	无	0	无	0	-1
80072	68.38737	345.13	176.5454	朝向	1.54387	无	0	无	0	无	0	无	0	-1
80073	67.51	345.12	179.41	朝向	0.07	无	0	无	0	无	0	无	0	-1
80074	74.98281	345.12	184.4468	朝向	-1.33		0	无	0	无	0	无	0	-1
80075	62.366	351.914	82.627	朝向	1.57	无	0	无	0	无	0	无	0	-1
80076	62.366	351.914	82.627	朝向	1.57	无	0	无	0	无	0	无	0	-1
80077	97.21	329.1	43.28	朝向	1.5	无	0	无	0	无	0	无	0	-1
80078	97.21	329.1	43.28	朝向	1.5	无	0	无	0	无	0	无	0	-1
80079	97.21	329.1	43.28	朝向	1.5	无	0	无	0	无	0	无	0	-1
80080	75.90766	333.46	43.49033	朝向	1.5	无	0	无	0	无	0	无	0	-1
80081	75.90766	333.46	43.49033	朝向	1.5	无	0	无	0	无	0	无	0	-1
80082	75.90766	333.46	43.49033	朝向	1.5	无	0	无	0	无	0	无	0	-1
80083	75.90766	333.46	43.49033	朝向	1.5	无	0	无	0	无	0	无	0	-1
80084	75.90766	333.46	43.49033	朝向	2.27	无	0	无	0	无	0	无	0	-1
80085	75.90766	333.46	43.49033	朝向	1.5	无	0	无	0	无	0	无	0	-1
80086	51.8	336.74	62.1	朝向	1.5	无	0	无	0	无	0	无	0	-1
80087	52.22033	341.79	72.32162	朝向	1.5	无	0	无	0	无	0	无	0	-1
80088	62.53	351.74	83.38	朝向	1.5	无	0	无	0	无	0	无	0	-1
80089	63.254	350.81	98.664	朝向	1.5	无	0	无	0	无	0	无	0	-1
80090	63.254	350.81	98.664	朝向	1.5	无	0	无	0	无	0	无	0	-1
80091	63.67	347.27	118.11	朝向	1.5	无	0	无	0	无	0	无	0	-1
80092	63.67	347.27	118.11	朝向	1.5	无	0	无	0	无	0	无	0	-1
80093	68.581	344.176	133.11	朝向	1.5	无	0	无	0	无	0	无	0	-1
80094	68.581	344.176	133.11	朝向	1.5	无	0	无	0	无	0	无	0	-1
80095	68.581	344.176	133.11	朝向	1.5	无	0	无	0	无	0	无	0	-1
80096	68.69	344.21	139.2742	朝向	1.5	无	0	无	0	无	0	无	0	-1
80097	68.69	344.21	140.4	朝向	1.5	无	0	无	0	无	0	无	0	-1
80098	68.69	344.21	139.2742	朝向	1.5	无	0	无	0	无	0	无	0	-1
80099	68.69	344.21	139.2742	朝向	1.5	无	0	无	0	无	0	无	0	-1
80100	68.51575	345.02	165.13	朝向	1.5	无	0	无	0	无	0	无	0	-1
80101	68.51575	345.13	176.53	朝向	1.5	无	0	无	0	无	0	无	0	-1
80102	68.51575	345.13	176.53	朝向	1.5	无	0	无	0	无	0	无	0	-1
80103	68.51575	345.13	176.53	朝向	1.5	无	0	无	0	无	0	无	0	-1
80104	68.51575	345.13	176.53	朝向	1.5	无	0	无	0	无	0	无	0	-1
80105	79.22	252.88	51.91	朝向	-3.14	无	0	无	0	无	0	无	0	-1
80106	6.4	426	230.7	朝向	0	无	0	无	0	无	0	无	0	-1
80107	67.04	334.28	45.58	朝向	4.58	半径	0	无	0	无	0	无	0	-1
80108	69.69	334.28	44.16	朝向	4.58	半径	0	无	0	无	0	无	0	-1
80109	71.44	334.28	45.88	朝向	4.58	半径	0	无	0	无	0	无	0	-1
80110	72.63	334.28	42.75	朝向	4.58	半径	0	无	0	无	0	无	0	-1
80111	73.86	334.28	45.37	朝向	4.58	半径	0	无	0	无	0	无	0	-1
80112	76.36	333.45	40.5	朝向	4.58	半径	0	无	0	无	0	无	0	-1
80113	76.24	333.24	45.17	朝向	4.58	半径	0	无	0	无	0	无	0	-1
80114	200.0297	309.1264	135.4281	朝向	1.5	无	0	无	0	无	0	无	0	-1
80115	68.6	345.18	200.96	朝向	3.14	无	0	无	0	无	0	无	0	-1
80116	68.6	345.18	199.5	朝向	1.5	无	0	无	0	无	0	无	0	-1
80117	128.38	307.1033	278.63	朝向	0	无	0	无	0	无	0	无	0	-1
80118	133.98	307.1033	278.63	朝向	3.14	无	0	无	0	无	0	无	0	-1
80119	67.48	344.97	167.04	朝向	0.922	半径	0	无	0	无	0	无	0	-1
80120	68.565	344.274	140.054	朝向	1.45	半径	0	无	0	无	0	无	0	-1
80121	69.143	344.2495	142.3701	朝向	1.57	半径	0	无	0	无	0	无	0	-1
80122	175.7	299.18	285.6	客户端NPC	2282	半径	0	无	0	无	0	无	0	-1
80123	180.92	299.18	268.18	客户端NPC	2283	半径	0	无	0	无	0	无	0	-1
80124	185.88	299.18	251.05	客户端NPC	2284	半径	0	无	0	无	0	无	0	-1
80125	195.08	299.18	242.12	客户端NPC	2285	半径	0	无	0	无	0	无	0	-1
80126	205.39	301.19	230.88	客户端NPC	2286	半径	0	无	0	无	0	无	0	-1
80127	213.445	300.613	223.041	客户端NPC	2287	半径	0	无	0	无	0	无	0	-1
80128	272	313.2683	45.05297	客户端NPC	2288	半径	0	无	0	无	0	无	0	-1
80129	272	315.64	45.4	客户端NPC	2289	半径	0	无	0	无	0	无	0	-1
80130	272	318.29	45.78	客户端NPC	2290	半径	0	无	0	无	0	无	0	-1
80131	272	320.79	46.14	客户端NPC	2291	半径	0	无	0	无	0	无	0	-1
80132	272	322.18	46.34	客户端NPC	2292	半径	0	无	0	无	0	无	0	-1
80133	272	324.03	46.6	客户端NPC	2293	半径	0	无	0	无	0	无	0	-1
80134	268.64	324.11	50.03	客户端NPC	2294	半径	0	无	0	无	0	无	0	-1
80135	338.74	300.39	254.8973	客户端NPC	2295	半径	0	无	0	无	0	无	0	-1
80136	68.6	345.18	200.85	朝向	1.5	无	0	无	0	无	0	无	0	-1
80137	67.38	345.02	166.83	朝向	1.57	半径	0	无	0	无	0	无	0	-1
80500	197.58	349.12	21.46	半径	35	无	0	无	0	无	0	无	0	-1
80501	175.16	349.05	36.71	朝向	1	无	0	无	0	无	0	无	0	-1
80502	113.8	346.01	36.8	朝向	1	无	0	无	0	无	0	无	0	-1
80503	113.8	346.01	36.8	半径	20	无	0	无	0	无	0	无	0	-1
80504	122.91	345.95	36.36	朝向	-3.14	无	0	无	0	无	0	无	0	-1
80505	175.07	349.03	34.22	半径	1.5	无	0	无	0	无	0	无	0	-1
80506	160.91	343.6	36.07	朝向	0	无	0	无	0	无	0	无	0	-1
80507	150.75	343.6	36.59	朝向	0	无	0	无	0	无	0	无	0	-1
80509	138.19	344.29	37.02	朝向	-3.2	无	0	无	0	无	0	无	0	-1
80510	125.75	346.01	89.91	半径	25	无	0	无	0	无	0	无	0	-1
80511	125.75	346.01	89.91	半径	18	无	0	无	0	无	0	无	0	-1
80512	116.81	345.97	77.55	朝向	1.25	无	0	无	0	无	0	无	0	-1
80513	114.38	346.2	68.59	朝向	-2.69	无	0	无	0	无	0	无	0	-1
80514	115.58	346.2	68.58	朝向	-2.69	无	0	无	0	无	0	无	0	-1
80515	112.02	346.2	68.49	朝向	-2.69	无	0	无	0	无	0	无	0	-1
80516	113.22	346.2	68.6	朝向	-2.69	无	0	无	0	无	0	无	0	-1
80517	197.4	349.27	117.24	朝向	1	无	0	无	0	无	0	无	0	-1
80518	200.4	349.26	115.94	朝向	1	无	0	无	0	无	0	无	0	-1
80519	199.63	349.07	114.53	朝向	1	无	0	无	0	无	0	无	0	-1
80520	199.88	349.17	113.4	朝向	1	无	0	无	0	无	0	无	0	-1
80521	198.8	346.2	120.26	半径	45	无	0	无	0	无	0	无	0	-1
80522	216.92	354.02	135.78	半径	25	无	0	无	0	无	0	无	0	-1
80523	197.82	348.71	114.14	半径	0	无	0	无	0	无	0	无	0	-1
80524	216.27	354.02	162.61	半径	33	无	0	无	0	无	0	无	0	-1
80525	212.19	354.02	140.08	朝向	1.43	无	0	无	0	无	0	无	0	-1
80526	239.15	349.4	22.25	朝向	-3.17	无	0	无	0	无	0	无	0	-1
80527	113.83	346.01	36.77	朝向	-2.69	无	0	无	0	无	0	无	0	-1
80528	191.26	345.91	111.85	朝向	0.29	无	0	无	0	无	0	无	0	-1
80529	142.05	344.77	38.98	半径	30	无	0	无	0	无	0	无	0	-1
80530	181.31	349.02	35.81	朝向	0.29	无	0	无	0	无	0	无	0	-1
80550	121.14	314.37	155.23	半径	24	无	0	无	0	无	0	无	0	-1
80551	68.53	314.37	155.68	半径	55	无	0	无	0	无	0	无	0	-1
80552	102.64	314.94	154.52	半径	-3.14	无	0	无	0	无	0	无	0	-1
80553	148.56	315.02	154.9	半径	-3.14	无	0	无	0	无	0	无	0	-1
80554	82.27	315.09	155.1	半径	0	无	0	无	0	无	0	无	0	-1
80555	115.75	315	130	半径	0	无	0	无	0	无	0	无	0	-1
80556	137.4	315.02	155	半径	0	无	0	无	0	无	0	无	0	-1
80557	133.397	315.02	154.763	朝向	0	无	0	无	0	无	0	无	0	-1
80558	118.14	315.09	158.81	朝向	1.33	无	0	无	0	无	0	无	0	-1
80559	111.33	315.02	161.76	朝向	1.57	无	0	无	0	无	0	无	0	-1
80560	146.34	315.02	154.98	朝向	-3.17	无	0	无	0	无	0	无	0	-1
80561	119.44	315.02	155	朝向	-3.14	无	0	无	0	无	0	无	0	-1
