Id	Description	CharModelID	Width	IsImportantNpc	IsLoadLowNpc
23149	聚贤庄副本-乔峰-战斗	8666	0	1	1
23200	雁门关-BOSS-铁骑队-敌对	30202	0	1	-1
23201	雁门关-BOSS-千夫长-敌对	30203	0	1	-1
23202	雁门关-BOSS-辽军统领-敌对	30204	0	1	-1
23203	雁门关-攻城车-敌对	30209	0	1	-1
23204	雁门关-云梯1-敌对	30208	0	1	1
23205	雁门关-辽兵-敌对	30205	0	1	-1
23206	雁门关-辽兵弓箭手	30206	0	1	-1
23207	雁门关-拒马	30207	0	1	1
23208	雁门关-宋军将领	30210	0	1	-1
23209	雁门关-宋兵	30211	0	1	-1
23210	雁门关-BOSS-铁骑队-敌对	30202	0	1	-1
23211	雁门关-BOSS-铁骑队-敌对	30202	0	1	-1
23212	雁门关-BOSS-铁骑队-敌对	30202	0	1	-1
23213	雁门关-BOSS-铁骑队-敌对	30202	0	1	-1
23214	雁门关-BOSS-铁骑队-敌对	30202	0	1	-1
23215	雁门关-城门	30212	0	1	1
23216	雁门关-宋兵弓箭手	30213	0	1	-1
23217	雁门关-箭头	1019	0	1	-1
23218	雁门关-BOSS-铁骑队-标记用空NPC	161	0	1	-1
23219	雁门关-小怪阶段-铁骑队-敌对	30214	0	1	-1
23220	雁门关-小怪阶段-攻城车-敌对	30209	0	1	-1
23221	雁门关-爬云梯辽兵1-敌对	30205	0	1	-1
23222	雁门关-折叠云梯-敌对	30208	0	1	1
23223	雁门关-爬云梯辽兵2-敌对	30205	0	1	-1
23224	雁门关-爬云梯辽兵3-敌对	30205	0	1	-1
23225	雁门关-爬云梯辽兵4-敌对	30205	0	1	-1
23226	雁门关-云梯2-敌对	30208	0	1	1
23227	雁门关-云梯3-敌对	30208	0	1	1
23228	雁门关-云梯4-敌对	30208	0	1	1
23229	雁门关-爬云梯辽兵1-敌对-无经验无掉落	30205	0	1	-1
23230	雁门关-爬云梯辽兵2-敌对-无经验无掉落	30205	0	1	-1
23231	雁门关-爬云梯辽兵3-敌对-无经验无掉落	30205	0	1	-1
23232	雁门关-爬云梯辽兵4-敌对-无经验无掉落	30205	0	1	-1
23233	雁门关-辽兵弓箭手-敌对-无经验无掉落	30206	0	1	-1
23234	雁门关-云梯1-友方	30208	0	1	1
23235	雁门关-云梯2-友方	30208	0	1	1
23236	雁门关-云梯3-友方	30208	0	1	1
23237	雁门关-云梯4-友方	30208	0	1	1
23238	雁门关-辽兵-敌对-低配优化	30205	0	1	-1
23239	雁门关-辽兵-只和玩家敌对（不会爬云梯）-低配优化	30205	0	1	-1
23240	雁门关-宋兵	30211	0	1	-1
23241	雁门关-宋兵弓箭手	30213	0	1	-1
23242	雁门关-boss召唤-铁骑队-敌对	30214	0	1	-1
23243	雁门关-boss召唤-攻城车-敌对	30209	0	1	-1
23244	雁门关-宋军将领-召唤	30210	0	1	-1
23245	雁门关-宋兵-召唤	30211	0	1	-1
23246	雁门关-BOSS-千夫长-召唤	30203	0	1	-1
23247	雁门关-宋兵弓箭手-召唤	30213	0	1	-1
23280	雁门关-到达顶端的辽军士兵	30205	0	1	1
23281	雁门关-宋军将领-第一阶段开启npc	-1	0	1	-1
23282	雁门关-宋军将领-第一阶段计数npc	-1	0	1	-1
23283	雁门关-辽兵弓箭手-外围防御npc	30218	0	1	-1
23300	日常燕子坞副本-BOSS1前NPC-徐冲霄	8655	0	1	-1
23301	日常燕子坞副本-BOSS1前NPC-丐帮弟子	10084	0	1	-1
23302	日常燕子坞副本-BOSS1前NPC-丐帮弟子	10084	0	1	-1
23303	日常燕子坞副本-BOSS1前小怪-一品堂高手	10055	0	1	-1
23304	日常燕子坞副本-BOSS1前小怪-一品堂高手	10055	0	1	-1
23305	日常燕子坞副本-BOSS1-岳老三	10050	0	1	1
23306	日常燕子坞副本-BOSS2前NPC-吕章	8652	0	1	-1
23307	日常燕子坞副本-BOSS1前NPC-丐帮弟子	10084	0	1	-1
23308	日常燕子坞副本-BOSS1前NPC-丐帮弟子	10084	0	1	-1
23309	日常燕子坞副本-BOSS2前小怪-一品堂高手	10055	0	1	-1
23310	日常燕子坞副本-BOSS2前小怪-一品堂高手	10055	0	1	-1
23311	日常燕子坞副本-BOSS2-云中鹤	10051	0	1	1
23312	日常燕子坞副本-BOSS2-叶二娘	10052	0	1	1
23313	日常燕子坞副本-BOSS3前NPC-百世镜	8658	0	1	-1
23314	日常燕子坞副本-BOSS1前NPC-丐帮弟子	10084	0	1	-1
23315	日常燕子坞副本-BOSS1前NPC-丐帮弟子	10084	0	1	-1
23316	日常燕子坞副本-BOSS3前小怪-西夏士兵	10056	0	1	-1
23317	日常燕子坞副本-BOSS3前小怪-西夏士兵	10056	0	1	-1
23318	日常燕子坞副本-BOSS3-李延宗	10053	0	1	1
23319	日常燕子坞副本-BOSS2-叶二娘烟雾	10071	0	1	-1
23320	日常燕子坞副本-BOSS2-叶二娘烟雾	1019	0	1	-1
23321	日常燕子坞副本-BOSS2-飞鹤羽	10072	0	1	-1
23322	日常燕子坞副本-BOSS3-伏魔刀气	10073	0	1	-1
23323	自动buff机	10074	0	1	-1
23324	日常燕子坞副本-BOSS2前小怪-一品堂高手	10055	0	1	-1
23500	西夏冰窖-BOSS1前NPC-灵鹫宫弟子	8590	0	1	-1
23501	西夏冰窖-BOSS1前小怪-西夏士兵	8591	0	1	-1
23502	西夏冰窖-BOSS1前小怪-缚灵灵鹫宫弟子	8590	0	1	-1
23503	西夏冰窖-BOSS2前NPC-圣使月	8593	0	1	-1
23504	西夏冰窖-BOSS3前小怪-虚弱的缚灵灵鹫宫弟子	8590	0	1	-1
23505	西夏冰窖-BOSS3前小怪-将军俑	8595	0	1	-1
23506	西夏冰窖-BOSS1-覆雪将军俑	8596	0	1	-1
23507	西夏冰窖-BOSS2-圣使风	8597	0	1	-1
23508	西夏冰窖-BOSS3-虚竹	8598	0	1	-1
23509	西夏冰窖-BOSS1附件-剑	8608	0	1	-1
23510	西夏冰窖-BOSS1附件-雾气巨像	8600	0	1	-1
23511	西夏冰窖-滚石	8602	0	1	1
23512	西夏冰窖-滚石生成NPC-左	8602	0	1	1
23513	西夏冰窖-BOSS2附件-缚灵龛	8603	0	1	1
23514	西夏冰窖-BOSS2附件-魔化风圈	-1	0	1	-1
23515	西夏冰窖-BOSS3附件-符文冰块	8592	0	1	-1
23516	西夏冰窖-BOSS3附件-金色虚竹幻影	8606	0	1	-1
23517	西夏冰窖-BOSS3附件-紫色心魔	8605	0	1	-1
23518	西夏冰窖-BOSS1附件-机关塔	8599	0	1	1
23519	西夏冰窖-触发NPC-机关塔	8599	0	1	1
23520	西夏冰窖-穹顶落冰	-1	0	1	-1
23521	西夏冰窖-密室出口墙体	8607	0	1	1
23522	西夏冰窖-BOSS1附件-普通攻击-碎片	-1	0	1	-1
23523	西夏冰窖-符文冰块-效果执行NPC	-1	0	1	-1
23524	西夏冰窖-BOSS1-关闭的覆雪将军俑	8596	0	1	-1
23525	西夏冰窖-地面指示箭头	159	0	1	-1
23526	西夏冰窖-BOSS2附件-阵法	-1	0	1	-1
23527	西夏冰窖-BOSS2附件-开启的阵法	-1	0	1	-1
23528	西夏冰窖-BOSS3附件-小冷狱焰	-1	0	1	-1
23529	西夏冰窖-BOSS3附件-大冷狱焰	-1	0	1	-1
23530	西夏冰窖-BOSS1附件-机关塔-点亮特效	-1	0	1	-1
23531	西夏冰窖-BOSS2附件-风墙	-1	0	1	-1
23532	西夏冰窖-BOSS2附件-小龙卷风	-1	0	1	-1
23533	西夏冰窖-BOSS2附件-魔化小龙卷风	-1	0	1	-1
23534	西夏冰窖-BOSS2附件-魔化风眼	-1	0	1	-1
23535	西夏冰窖-滚石生成NPC-右	8602	0	1	1
23536	西夏冰窖-穹顶冰锥-命中点空物体	-1	0	1	-1
23537	西夏冰窖-虚竹-BOSS3附件-小型金色虚竹幻影-子物体	8609	0	1	-1
23538	西夏冰窖-触发NPC-BOSS3小黑屋传送门	-1	0	1	-1
23539	西夏冰窖-BOSS1前NPC-灵鹫宫弟子	8590	0	1	-1
23540	西夏冰窖-BOSS1前小怪-西夏士兵	8591	0	1	-1
23541	西夏冰窖-BOSS1前小怪-缚灵灵鹫宫弟子	8590	0	1	-1
23542	西夏冰窖-BOSS3前小怪-虚弱的缚灵灵鹫宫弟子	8590	0	1	-1
23543	西夏冰窖-BOSS3前小怪-将军俑	8595	0	1	-1
23544	西夏冰窖-BOSS1-覆雪将军俑	8596	0	1	-1
23545	西夏冰窖-BOSS2-圣使风	8597	0	1	-1
23546	西夏冰窖-BOSS3-虚竹	8598	0	1	-1
23547	西夏冰窖-BOSS1附件-剑	8608	0	1	-1
23548	西夏冰窖-BOSS2附件-缚灵龛	8603	0	1	1
23549	西夏冰窖-BOSS3附件-符文冰块	8592	0	1	-1
23550	决战少室山-BOSS1-庄聚贤	8610	0	1	-1
23551	决战少室山-BOSS2-慕容复	8611	0	1	-1
23552	决战少室山-BOSS3-丁春秋	8612	0	1	-1
23553	气氛组-江湖人士1	8613	0	1	-1
23554	气氛组-江湖人士2	8614	0	1	-1
23555	气氛组-江湖人士3	8615	0	1	-1
23556	气氛组-江湖人士4	8616	0	1	-1
23557	气氛组-江湖人士5	8617	0	1	-1
23558	小怪1-丐帮弟子-棍	8618	0	1	-1
23559	小怪1-丐帮弟子-钵	8619	0	1	-1
23560	小怪2-丐帮弟子-棍	8618	0	1	-1
23561	小怪2-丐帮弟子-钵	8619	0	1	-1
23562	剧情NPC-段誉	8620	0	1	-1
23563	剧情NPC-王语嫣	8621	0	1	-1
23564	小怪3-慕容剑客	8622	0	1	-1
23565	小怪3-慕容镖手	8623	0	1	-1
23566	精英3-风波恶	8624	0	1	-1
23567	精英3-包不同	8625	0	1	-1
23568	气氛组-星宿弟子-幡	8626	0	1	-1
23569	气氛组-星宿弟子-环	8627	0	1	-1
23570	气氛组-星宿弟子-掌	8628	0	1	-1
23571	剧情NPC-庄聚贤	8610	0	1	-1
23572	飞行BUFF派发空物体	-1	0	1	-1
23573	BOSS1-阿紫的丝绢	-1	0	1	-1
23574	BOSS1-冰蚕	8630	0	1	-1
23575	BOSS1-冰墓	31077	0	1	-1
23576	决战少室山-空物体	-1	0	1	-1
23577	BOSS3-化功大法-空物体	161	0	1	-1
23578	BOSS3-老仙爱听马屁-弟子	8626	0	1	-1
23579	BOSS2-剑-冰（冰属性攻）	31080	0	1	-1
23580	BOSS2-剑-火（火属性攻）	31080	0	1	-1
23581	BOSS2-剑-毒（毒属性攻）	31080	0	1	-1
23582	BOSS2-剑-阴（阴属性攻）	31080	0	1	-1
23583	BOSS2-剑-阳（阳属性攻）	31080	0	1	-1
23584	BOSS2-回风拂袖-旋风	-1	0	1	-1
23585	BOSS2-斗转星移-星空	-1	0	1	-1
23586	BOSS2-斗转星移-星星	-1	0	1	-1
23587	BOSS2-不等风-风场空物体	-1	0	1	-1
23588	BOSS2-降魔剑法-剑	-1	0	1	-1
23589	BOSS1-冰蚕之卵	31077	0	1	-1
24050	聚贤庄副本-Boss1前剧情-薛慕华	8500	0	1	-1
24051	聚贤庄副本-Boss1战中传入-薛慕华	8500	0	1	-1
24052	聚贤庄副本-Boss1失败开战-薛慕华	8500	0	1	-1
24053	聚贤庄副本-Boss2战中传入-薛慕华	8500	0	1	-1
24054	聚贤庄副本-Boss2失败开战-薛慕华	8500	0	1	-1
24055	聚贤庄副本-Boss3战中传入-薛慕华	8500	0	1	-1
24056	聚贤庄副本-Boss3失败开战-薛慕华	8500	0	1	-1
24057	聚贤庄副本-门口NPC-贺鑫	8515	0	1	-1
24058	聚贤庄副本-门口NPC-杜岚山	8515	0	1	-1
24059	聚贤庄副本-小怪-江湖刀客	8507	0	1	-1
24060	聚贤庄副本-小怪-江湖爪侠	8508	0	1	-1
24061	聚贤庄副本-小怪-丐帮棍棒弟子	8503	0	1	-1
24062	聚贤庄副本-小怪-丐帮法钵弟子	8502	0	1	-1
24063	聚贤庄副本-小怪-贺鑫	8515	0	1	-1
24064	聚贤庄副本-小怪-杜岚山	8515	0	1	-1
24065	聚贤庄副本-场景NPC-林书尚	8503	0	0	-1
24066	聚贤庄副本-场景NPC1-江湖散人	8541	0	0	-1
24067	聚贤庄副本-场景NPC2-江湖散人	8542	0	0	-1
24068	聚贤庄副本-场景NPC3-江湖散人	8543	0	0	-1
24069	聚贤庄副本-场景NPC4-江湖散人	8544	0	0	-1
24070	聚贤庄副本-场景NPC5-江湖散人	8547	0	0	-1
24071	聚贤庄副本-场景NPC6-江湖散人	8548	0	0	-1
24072	聚贤庄副本-场景NPC7-江湖散人	8549	0	0	-1
24073	聚贤庄副本-场景NPC8-丐帮棍棒弟子	8554	0	0	-1
24074	聚贤庄副本-场景NPC9-丐帮法钵弟子	8553	0	0	-1
24075	聚贤庄副本-场景中立NPC1-江湖刀客	8545	0	0	-1
24076	聚贤庄副本-场景中立NPC2-江湖爪侠	8546	0	0	-1
24077	聚贤庄副本-场景中立NPC3-丐帮棍棒弟子	8554	0	0	-1
24078	聚贤庄副本-场景中立NPC4-丐帮法钵弟子	8553	0	0	-1
24079	聚贤庄副本-场景中立NPC3-蒋寸	8552	0	0	-1
24080	聚贤庄副本-场景中立NPC4-徒彦索	8551	0	0	-1
24081	聚贤庄副本-小怪-江湖刀客	8507	0	1	-1
24082	聚贤庄副本-小怪-江湖爪侠	8508	0	1	-1
24083	聚贤庄副本-小怪-丐帮棍棒弟子	8503	0	1	-1
24084	聚贤庄副本-小怪-丐帮法钵弟子	8502	0	1	-1
24085	聚贤庄副本-Boss1-1-华翎	8556	0	1	-1
24086	聚贤庄副本-Boss1-2-华闾	8557	0	1	-1
24087	聚贤庄副本-Boss2-奚山河	8558	0	1	-1
24088	聚贤庄副本-Boss3-玄难	8559	0	1	-1
24089	聚贤庄副本-Boss1-1-华翎	8523	0	1	-1
24090	聚贤庄副本-Boss1-2-华闾	8524	0	1	-1
24091	聚贤庄副本-Boss2-奚山河	8525	0	1	-1
24092	聚贤庄副本-Boss3-玄难	8526	0	1	-1
24093	聚贤庄副本-精英1-蒋寸	8528	0	1	-1
24094	聚贤庄副本-精英2-徒彦索	8527	0	1	-1
24095	聚贤庄副本-可活动场景NPC-林书尚	8503	0	1	-1
24096	聚贤庄副本-可活动Boss1-1-华翎	8556	0	1	-1
24097	聚贤庄副本-可活动Boss1-2-华闾	8557	0	1	-1
25000	聚贤庄副本-附件-丐帮长老场景变化	161	0	1	-1
25001	聚贤庄副本-附件-丐帮长老场景变化	161	0	1	-1
25002	聚贤庄副本-附件-丐帮长老场景变化	161	0	1	-1
25003	聚贤庄副本-禅心佛	8529	0	1	-1
25004	聚贤庄副本-Boss2-奚山河	8558	0	1	-1
25005	聚贤庄副本-Boss3-玄难	8559	0	1	-1
25006	聚贤庄副本-禅心佛	8529	0	1	-1
25007	聚贤庄副本-禅心佛	8529	0	1	-1
25008	聚贤庄副本-禅心佛	8529	0	1	-1
25009	聚贤庄副本-西北	161	0	1	-1
25010	聚贤庄副本-东北	161	0	1	-1
25011	聚贤庄副本-东南	161	0	1	-1
25012	聚贤庄副本-西南	161	0	1	-1
25013	聚贤庄副本-酒桌	161	0	1	-1
25014	聚贤庄副本-禅心佛-对掌	161	0	1	-1
25015	聚贤庄副本-华翎华闾-对掌	161	0	1	-1
25016	聚贤庄副本-门口NPC-贺鑫	8515	0	1	-1
25017	聚贤庄副本-剑气切	8531	0	1	-1
25018	聚贤庄副本-剑意	8532	0	1	-1
25019	聚贤庄副本-枪魂	8533	0	1	-1
25020	聚贤庄副本-枪魂突	8534	0	1	-1
25021	聚贤庄副本-剑盾连击	8535	0	1	-1
25022	聚贤庄副本-连袖劲	8540	0	1	-1
25023	聚贤庄副本-通用空物体	161	0	1	-1
25024	聚贤庄副本-对掌阶段npc	161	0	1	-1
25028	绝学-对掌-演示npc-峨眉	8536	0	1	-1
25029	绝学-对掌-演示npc-逍遥	8537	0	1	-1
25030	绝学-对掌-演示npc-武当	8538	0	1	-1
25031	绝学-对掌-演示npc-丐帮	8539	0	1	-1
25032	绝学-对掌-演示npc-丐帮	8539	0	1	-1
25033	聚贤庄副本-附件-净土	161	0	1	-1
25034	聚贤庄副本-附件-剑气绝	8555	0	1	-1
25035	聚贤庄副本-附件-对掌	161	0	1	-1
25036	聚贤庄副本-附件-对掌	161	0	1	-1
25037	聚贤庄副本-附件-对掌	161	0	1	-1
25038	聚贤庄副本-附件-对掌	161	0	1	-1
25039	聚贤庄副本-附件-对掌	161	0	1	-1
25040	聚贤庄副本-佛前	161	0	1	-1
25041	聚贤庄副本-禅心佛	8529	0	1	-1
25042	聚贤庄副本-禅心佛	8529	0	1	-1
25043	聚贤庄副本-禅心佛	8529	0	1	-1
25044	聚贤庄副本-禅心佛	8529	0	1	-1
25045	聚贤庄副本-场景NPC-林书尚	8503	0	1	-1
25046	聚贤庄副本-酒桌	8530	0	1	1
25047	聚贤庄副本-Boss1-2-华闾	8557	0	1	-1
25050	燕子坞-通用-慕容密探-敌对	8562	0	1	-1
25051	燕子坞-通用-慕容密探-敌对	8561	0	1	-1
25052	燕子坞-通用-密探猎鹰-敌对	8564	0	1	-1
25053	燕子坞-通用-慕容庄丁-敌对	8563	0	1	-1
25054	燕子坞-通用-慕容庄丁-敌对	8577	0	1	-1
25055	燕子坞-通用-慕容剑客-敌对	8565	0	1	-1
25056	燕子坞-通用-风波恶-敌对	8566	0	1	-1
25057	燕子坞-通用-包不同-敌对	8567	0	1	-1
25058	燕子坞-BOSS-鸠摩智-敌对	8569	0	1	1
25059	燕子坞-BOSS-慕容复-敌对	8568	0	1	1
25060	燕子坞-BOSS-神秘人-敌对	8560	0	1	1
25061	燕子坞-通用-王语嫣-友方	8571	0	1	-1
25062	燕子坞-通用-姚伯当-友方	8570	0	1	-1
25063	燕子坞-通用-风波恶-助战	8566	0	1	-1
25064	燕子坞-通用-包不同-助战	8567	0	1	-1
25065	燕子坞-通用-王语嫣-助战	8571	0	1	-1
25066	燕子坞-通用-姚伯当-助战	8570	0	1	-1
25067	燕子坞-BOSS战-慕容密探-敌对	8562	0	1	-1
25068	燕子坞-BOSS战-慕容密探-敌对	8561	0	1	-1
25069	燕子坞-通用-鸠摩智-助战	8582	0	1	1
25070	燕子坞-通用-慕容复-助战	8568	0	1	1
25071	燕子坞-通用-神秘人-助战	8560	0	1	1
25072	燕子坞-慕容博-般若掌子物体	161	0	1	-1
25073	燕子坞-慕容博-推山掌-石柱	8573	0	1	1
25074	燕子坞-慕容博-推山掌-石台1	8574	0	1	1
25075	燕子坞-慕容博-推山掌-石台2	8574	0	1	1
25076	燕子坞-慕容博-推山掌-石台3	8574	0	1	1
25077	燕子坞-慕容博-推山掌-石台4	8574	0	1	1
25078	燕子坞-慕容博-推山掌-石台5	8574	0	1	1
25079	燕子坞-慕容博-般若掌子物体	161	0	1	-1
25080	燕子坞-鸠摩智-佛字	8575	0	1	-1
25081	燕子坞-鸠摩智-魔字	8576	0	1	-1
25082	燕子坞-通用-慕容庄丁-敌对	8563	0	1	-1
25083	燕子坞-慕容复-风卷残云子物体	161	0	1	-1
25084	燕子坞-慕容博-风暴墙	161	0	1	-1
25085	燕子坞-通用-石门	8581	0	1	1
25086	燕子坞-到达点	161	0	1	-1
25087	燕子坞-BOSS战-慕容密探-敌对	8562	0	1	-1
25088	燕子坞-BOSS战-慕容密探-敌对	8561	0	1	-1
25100	雁门关-BOSS-铁骑队-敌对	30202	0	1	-1
25101	雁门关-BOSS-千夫长-敌对	30203	0	1	-1
25102	雁门关-BOSS-辽军统领-敌对	30204	0	1	-1
25103	雁门关-攻城车-敌对	30209	0	1	-1
25104	雁门关-云梯1-敌对	30208	0	1	1
25105	雁门关-辽兵-敌对	30205	0	1	-1
25106	雁门关-辽兵弓箭手	30206	0	1	-1
25107	雁门关-拒马	30207	0	1	1
25108	雁门关-宋军将领	30210	0	1	-1
25109	雁门关-宋兵	30211	0	1	-1
25110	雁门关-BOSS-铁骑队-敌对	30202	0	1	-1
25111	雁门关-BOSS-铁骑队-敌对	30202	0	1	-1
25112	雁门关-BOSS-铁骑队-敌对	30202	0	1	-1
25113	雁门关-BOSS-铁骑队-敌对	30202	0	1	-1
25114	雁门关-BOSS-铁骑队-敌对	30202	0	1	-1
25115	雁门关-城门	30212	0	1	1
25116	雁门关-宋兵弓箭手	30213	0	1	-1
25117	雁门关-箭头	1019	0	1	-1
25118	雁门关-BOSS-铁骑队-标记用空NPC	161	0	1	-1
25119	雁门关-小怪阶段-铁骑队-敌对	30214	0	1	-1
25120	雁门关-小怪阶段-攻城车-敌对	30209	0	1	-1
25121	雁门关-爬云梯辽兵1-敌对	30205	0	1	-1
25122	雁门关-折叠云梯-敌对	30208	0	1	1
25123	雁门关-爬云梯辽兵2-敌对	30205	0	1	-1
25124	雁门关-爬云梯辽兵3-敌对	30205	0	1	-1
25125	雁门关-爬云梯辽兵4-敌对	30205	0	1	-1
25126	雁门关-云梯2-敌对	30208	0	1	1
25127	雁门关-云梯3-敌对	30208	0	1	1
25128	雁门关-云梯4-敌对	30208	0	1	1
25129	雁门关-爬云梯辽兵1-敌对-无经验无掉落	30205	0	1	-1
25130	雁门关-爬云梯辽兵2-敌对-无经验无掉落	30205	0	1	-1
25131	雁门关-爬云梯辽兵3-敌对-无经验无掉落	30205	0	1	-1
25132	雁门关-爬云梯辽兵4-敌对-无经验无掉落	30205	0	1	-1
25133	雁门关-辽兵弓箭手-敌对-无经验无掉落	30206	0	1	-1
25134	雁门关-云梯1-友方	30208	0	1	1
25135	雁门关-云梯2-友方	30208	0	1	1
25136	雁门关-云梯3-友方	30208	0	1	1
25137	雁门关-云梯4-友方	30208	0	1	1
25138	雁门关-辽兵-敌对-低配优化	30205	0	1	-1
25139	雁门关-辽兵-只和玩家敌对（不会爬云梯）-低配优化	30205	0	1	-1
25140	雁门关-宋兵	30211	0	1	-1
25141	雁门关-宋兵弓箭手	30213	0	1	-1
25142	雁门关-boss召唤-铁骑队-敌对	30214	0	1	-1
25143	雁门关-boss召唤-攻城车-敌对	30209	0	1	-1
25144	雁门关-宋军将领-召唤	30210	0	1	-1
25145	雁门关-宋兵-召唤	30211	0	1	-1
25146	雁门关-BOSS-千夫长-召唤	30203	0	1	-1
25147	雁门关-宋兵弓箭手-召唤	30213	0	1	-1
25148	雁门关-到达顶端的辽军士兵	30205	0	1	1
25149	雁门关-宋军将领-第一阶段开启npc	-1	0	1	-1
25150	雁门关-宋军将领-第一阶段计数npc	-1	0	1	-1
25151	雁门关-辽兵弓箭手-外围防御npc	30218	0	1	-1
21108	江湖新秀-第1关	25001	0	1	-1
21109	江湖新秀-第2关	25002	0	1	-1
21110	江湖新秀-第2关	25003	0	1	-1
21111	江湖新秀-第3关	25004	0	1	-1
21112	江湖新秀-第3关	25005	0	1	-1
21113	江湖新秀-第4关	25006	0	1	-1
21114	江湖新秀-第5关	25007	0	1	-1
21115	江湖新秀-第6关	25008	0	1	-1
21116	江湖新秀-第6关	25009	0	1	-1
21117	江湖新秀-第6关	25010	0	1	-1
21118	江湖新秀-第7关	25011	0	1	-1
21119	江湖新秀-第8关	25012	0	1	-1
21120	江湖新秀-第8关	25013	0	1	-1
21121	江湖新秀-第9关	25014	0	1	-1
21122	江湖新秀-第9关	25015	0	1	-1
21123	江湖新秀-第9关	25016	0	1	-1
21124	江湖新秀-第9关	25017	0	1	-1
21125	江湖新秀-第10关	25018	0	1	-1
21126	江湖新秀-第11关	25019	0	1	-1
21127	江湖新秀-第12关	25020	0	1	-1
21128	江湖新秀-第12关	25021	0	1	-1
21129	江湖新秀-第13关	25022	0	1	-1
21130	江湖新秀-第13关	25023	0	1	-1
21131	江湖新秀-第13关	25024	0	1	-1
21387	江湖新秀-第14关	25025	0	1	-1
21388	江湖新秀-第14关	25026	0	1	-1
21389	江湖新秀-第14关	25027	0	1	-1
21390	江湖新秀-第15关	25028	0	1	-1
21391	江湖新秀-第15关	25029	0	1	-1
21392	江湖新秀-第16关	25030	0	1	-1
21393	江湖新秀-第16关	25031	0	1	1
21394	江湖新秀-第17关	25032	0	1	-1
21395	江湖新秀-第17关	25033	0	1	-1
21396	江湖新秀-第18关	25034	0	1	-1
21397	江湖新秀-第18关	25035	0	1	-1
21398	江湖新秀-第18关	25036	0	1	-1
21399	江湖新秀-第19关	25037	0	1	-1
21400	江湖新秀-第19关	25038	0	1	-1
21401	江湖新秀-第20关	25039	0	1	-1
21133	江湖新秀-第21关	25040	0	1	-1
21134	江湖新秀-第22关	25041	0	1	-1
21135	江湖新秀-第23关	25042	0	1	-1
21136	江湖新秀-第24关	25043	0	1	-1
21137	江湖新秀-第25关	25044	0	1	1
21138	江湖新秀-第26关	25045	0	1	-1
21139	江湖新秀-第27关	25046	0	1	-1
21140	江湖新秀-第28关	25047	0	1	-1
21141	江湖新秀-第29关	25048	0	1	-1
21142	江湖新秀-第30关	25049	0	1	-1
21143	武林侠客-第1关	25050	0	1	-1
21144	武林侠客-第2关	25051	0	1	-1
21145	武林侠客-第3关	25052	0	1	-1
21146	武林侠客-第4关	25053	0	1	-1
21147	武林侠客-第5关	25054	0	1	-1
21148	武林侠客-第6关	25055	0	1	-1
21149	武林侠客-第7关	25056	0	1	-1
21150	武林侠客-第7关	25057	0	1	-1
21151	武林侠客-第8关	25058	0	1	-1
21152	武林侠客-第9关	25059	0	1	-1
21153	武林侠客-第9关	25060	0	1	-1
21154	武林侠客-第9关	25061	0	1	-1
21155	武林侠客-第9关	25062	0	1	-1
21156	武林侠客-第10关	25063	0	1	-1
21157	武林侠客-第11关	25064	0	1	-1
21158	武林侠客-第12关	25065	0	1	-1
21159	武林侠客-第13关	25066	0	1	-1
21160	武林侠客-第14关	25067	0	1	-1
21161	武林侠客-第15关	25068	0	1	-1
21162	武林侠客-第15关	25069	0	1	-1
21163	武林侠客-第16关	25070	0	1	-1
21164	武林侠客-第17关	25071	0	1	-1
21165	武林侠客-第18关	25072	0	1	-1
21166	武林侠客-第19关	25073	0	1	-1
21167	武林侠客-第20关	25074	0	1	-1
21168	武林侠客-第20关	25075	0	1	-1
21169	武林侠客-第21关	25076	0	1	-1
21170	武林侠客-第22关	25077	0	1	-1
21171	武林侠客-第23关	25078	0	1	-1
21172	武林侠客-第24关	25079	0	1	-1
21173	武林侠客-第25关	25080	0	1	-1
21174	武林侠客-第26关	25081	0	1	-1
21175	武林侠客-第27关	25082	0	1	-1
21176	武林侠客-第28关	25083	0	1	-1
21177	武林侠客-第29关	25084	0	1	-1
21178	武林侠客-第30关	25085	0	1	-1
21179	武林侠客-第31关	25086	0	1	-1
21180	武林侠客-第32关	25087	0	1	-1
